point_id,rot_x,rot_y,rot_z,optimal_thresholds,optimal_lod
15,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,-15.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
16,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
16,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
16,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
16,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,0.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
16,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
16,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
16,0.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
16,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
16,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
16,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
16,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
16,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
16,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,-15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
17,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
17,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
17,-15.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
17,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
17,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
17,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
17,0.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
17,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
17,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
17,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
17,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
17,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
17,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,-15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
18,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
18,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
18,-15.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
18,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,0.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
18,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
18,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
18,0.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
18,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,15.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
18,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
18,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
18,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
18,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
18,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,-15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
19,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
19,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
19,-15.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
19,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
19,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
19,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
19,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
19,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
19,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
19,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
19,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
19,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
19,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
20,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
20,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
20,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
20,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
20,0.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
20,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
20,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
20,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
20,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
20,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
20,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
21,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
21,-15.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
21,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
21,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
21,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
21,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
21,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
21,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
21,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
21,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
21,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
21,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
22,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
22,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
22,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
22,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
22,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
22,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
22,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
22,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
22,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
22,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
22,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
23,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
23,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
23,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
23,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
23,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
23,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
23,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
23,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
23,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
23,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
23,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
23,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
24,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
24,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
24,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
24,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
24,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
24,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
24,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
24,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
24,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
24,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
25,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
25,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
25,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
25,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
25,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
25,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
25,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
25,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
25,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
25,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
26,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
26,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
26,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
26,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
26,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
26,0.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
26,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
26,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
26,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
26,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
26,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
27,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
27,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
27,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
27,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
27,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
27,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
27,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
27,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
27,15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
27,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
27,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
28,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
28,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
28,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
28,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
28,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
28,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
28,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
28,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
28,15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
28,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
28,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
29,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
29,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
29,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
29,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
29,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
29,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
29,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
29,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
29,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
29,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
30,-15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
30,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
30,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,-15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,-15.0,315.0,0.0,0.182458;0.066309;0.016530;0.000668,2
30,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
30,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
30,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
30,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,0.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
30,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
30,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
30,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
30,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
30,15.0,315.0,0.0,0.182458;0.066309;0.016530;0.000668,2
31,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
31,-15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
31,-15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
31,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
31,-15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
31,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
31,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
31,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
31,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
31,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
31,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
31,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
31,0.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
31,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
31,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
31,0.0,315.0,0.0,0.182458;0.066309;0.016530;0.000668,2
31,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
31,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
31,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
31,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
31,15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
31,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
31,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
